,Player,Age,90s,mv,DF,FW,GK,MF,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG
454,eb2fe5b6,29,3.9,30000000,0,1,0,0,0.77,2.82,1.54,54.5,2.84,1.55,0.27,0.5,18.0,0.26,0.0,0.0,0.36,0.36,0.13,0.41,0.41
455,0cadc46d,26,2.0,9000000,0,1,0,0,0.0,2.5,0.5,20.0,2.47,0.49,0.0,0.0,14.0,0.0,0.0,0.0,0.3,0.3,0.13,-0.3,-0.3
456,91899ca8,29,0.3,2000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
457,dca7b0fb,21,0.6,800000,1,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
458,2c0558b8,17,2.6,38000000,0,0,0,1,0.38,0.77,0.38,50.0,0.77,0.38,0.5,1.0,18.3,0.0,0.0,0.0,0.04,0.04,0.07,0.35,0.35
459,1d5cab82,22,5.8,13000000,0,1,0,1,0.0,2.41,1.21,50.0,2.43,1.21,0.0,0.0,17.4,0.0,0.0,0.0,0.28,0.28,0.12,-0.28,-0.28
460,30d4a2e5,21,3.9,17000000,1,0,0,0,0.0,0.26,0.0,0.0,0.25,0.0,0.0,,23.6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
461,c459a650,23,1.9,13000000,1,0,0,1,0.0,1.05,0.53,50.0,1.03,0.52,0.0,0.0,17.2,0.0,0.0,0.0,0.11,0.11,0.1,-0.11,-0.11
462,2946f9a1,30,8.0,10000000,1,0,0,0,0.0,0.62,0.25,40.0,0.62,0.25,0.0,0.0,9.3,0.0,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04
463,4b6960d2,33,1.1,800000,1,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
464,1f9328da,32,0.0,5000000,0,0,0,1,,,,,0.0,0.0,,,,,,,,,,,
465,be60b6f4,25,0.8,3500000,0,1,0,1,0.0,1.25,0.0,0.0,1.23,0.0,0.0,,23.6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
466,3f10bd22,34,5.1,3000000,1,0,0,0,0.0,0.39,0.39,100.0,0.39,0.39,0.0,0.0,19.6,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02
467,ecada4fc,33,12.0,12000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
468,bcfc4473,23,0.1,2500000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
469,4f1e6a0b,23,3.4,27000000,0,1,0,0,0.29,1.47,0.59,40.0,1.45,0.58,0.2,0.5,15.9,0.0,0.0,0.0,0.15,0.15,0.1,0.15,0.15
470,0880e10b,18,1.0,1000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
471,a9dc785c,31,3.0,6000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
472,8778c910,34,8.0,18000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
473,36a59ba4,23,7.8,35000000,0,0,0,1,0.0,1.28,0.51,40.0,1.29,0.52,0.0,0.0,23.1,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
474,69384e5d,28,8.3,100000000,0,1,0,1,0.72,3.61,1.93,53.3,3.63,1.94,0.17,0.31,18.0,0.48,0.12,0.12,0.61,0.52,0.14,0.11,0.08
475,36a79857,26,5.1,2800000,0,1,0,1,0.2,2.35,0.59,25.0,2.37,0.59,0.08,0.33,21.3,0.0,0.0,0.0,0.18,0.18,0.07,0.02,0.02
476,2054d037,25,1.1,4500000,0,1,0,0,0.0,5.45,0.91,16.7,5.4,0.9,0.0,0.0,16.2,0.0,0.0,0.0,0.45,0.45,0.08,-0.45,-0.45
477,c14bc029,25,5.1,40000000,0,0,0,1,0.0,1.18,0.2,16.7,1.17,0.2,0.0,0.0,25.8,0.0,0.0,0.0,0.04,0.04,0.03,-0.04,-0.04
478,39769cff,23,5.0,8500000,1,0,0,0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,,15.8,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04
479,7c56da38,22,6.5,43000000,0,1,0,1,0.15,0.92,0.62,66.7,0.93,0.62,0.17,0.25,19.1,0.0,0.0,0.0,0.06,0.06,0.06,0.09,0.09
480,afb0c500,23,2.0,6000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
481,6043997c,23,2.0,3500000,1,0,0,0,0.0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,8.9,0.0,0.0,0.0,0.15,0.15,0.07,-0.15,-0.15
482,c7526c18,31,4.7,8000000,0,0,0,1,0.0,0.21,0.0,0.0,0.21,0.0,0.0,,22.0,0.0,0.0,0.0,0.02,0.02,0.08,-0.02,-0.02
483,ee8508c0,27,8.0,70000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
484,a08b974a,26,5.0,40000000,1,1,0,0,0.0,2.8,1.0,35.7,2.8,1.0,0.0,0.0,17.2,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
485,1d1691ad,24,0.4,10000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
486,ca607d59,20,0.6,6500000,0,1,0,1,0.0,3.33,1.67,50.0,3.1,1.55,0.0,0.0,14.3,0.0,0.0,0.0,0.33,0.33,0.12,-0.33,-0.33
487,d125f22f,22,0.3,2800000,0,1,0,1,0.0,3.33,0.0,0.0,3.33,0.0,0.0,,20.0,0.0,0.0,0.0,0.33,0.33,0.06,-0.33,-0.33
488,63b9cc6d,24,0.5,2500000,0,1,0,1,2.0,4.0,4.0,100.0,4.0,4.0,0.5,0.5,14.6,0.0,0.0,0.0,1.0,1.0,0.26,1.0,1.0
489,947e036f,28,8.2,19000000,0,0,0,1,0.61,1.22,0.85,70.0,1.23,0.86,0.2,0.29,26.5,0.12,0.37,0.37,0.35,0.07,0.06,0.26,0.17
490,ae44e8e2,22,6.5,45000000,0,1,0,1,0.15,1.69,0.46,27.3,1.7,0.46,0.09,0.33,16.4,0.0,0.0,0.0,0.14,0.14,0.08,0.02,0.02
491,fa73ccc7,25,4.5,3500000,0,1,0,1,0.0,0.44,0.22,50.0,0.44,0.22,0.0,0.0,25.0,0.22,0.0,0.0,0.02,0.02,0.06,-0.02,-0.02
492,e9c0c1b2,24,6.0,30000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
493,e81f0356,22,0.5,3500000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
494,2944f86f,22,5.6,6000000,0,0,0,1,0.0,0.89,0.0,0.0,0.89,0.0,0.0,,21.0,0.0,0.0,0.0,0.11,0.11,0.12,-0.11,-0.11
495,20030c06,27,3.6,16000000,1,0,0,0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,,9.0,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03
496,43a166b4,25,2.3,12000000,0,1,0,0,0.0,0.87,0.0,0.0,0.86,0.0,0.0,,15.8,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04
497,28b1f3ce,25,7.8,24000000,0,1,0,1,0.13,0.51,0.26,50.0,0.51,0.26,0.0,0.0,19.3,0.0,0.13,0.13,0.12,0.01,0.03,0.01,-0.01
498,38c7feef,26,0.3,18000000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
499,31114001,22,4.9,3500000,0,0,0,1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,21.0,0.0,0.0,0.0,0.02,0.02,0.08,-0.02,-0.02
500,3ef0af0d,27,3.5,5000000,0,0,0,1,0.0,1.14,0.29,25.0,1.13,0.28,0.0,0.0,20.1,0.0,0.0,0.0,0.06,0.06,0.05,-0.06,-0.06
501,dc7f8a28,18,0.1,500000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
502,e0bc6fdc,25,2.4,12000000,1,0,0,0,0.42,1.25,0.83,66.7,1.23,0.82,0.33,0.5,21.2,0.0,0.0,0.0,0.12,0.12,0.09,0.29,0.29
503,a9be27f2,24,5.8,1800000,1,0,0,0,0.0,0.52,0.0,0.0,0.52,0.0,0.0,,7.3,0.0,0.0,0.0,0.1,0.1,0.19,-0.1,-0.1
504,dff153a4,26,7.4,20000000,0,0,0,1,0.0,0.68,0.0,0.0,0.67,0.0,0.0,,21.2,0.0,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04
505,ed5886d2,35,2.7,1000000,1,0,0,1,0.74,1.48,0.74,50.0,1.46,0.73,0.5,1.0,12.0,0.0,0.0,0.0,0.22,0.22,0.15,0.52,0.52
506,e599253a,25,3.1,23000000,0,0,0,1,0.0,1.29,0.97,75.0,1.28,0.96,0.0,0.0,15.5,0.0,0.0,0.0,0.19,0.19,0.15,-0.19,-0.19
507,5c899683,22,1.3,2500000,1,1,0,0,0.0,0.77,0.0,0.0,0.75,0.0,0.0,,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
508,14e05913,19,1.0,250000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
509,f7223718,27,4.7,6500000,1,0,0,0,0.0,0.43,0.21,50.0,0.42,0.21,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
510,00672021,29,1.8,8000000,0,0,0,1,0.0,0.56,0.0,0.0,0.56,0.0,0.0,,26.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
511,ab1b205d,30,0.9,3100000,0,1,0,1,0.0,1.11,0.0,0.0,1.06,0.0,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
512,f3fa599d,25,5.3,1500000,1,0,0,0,0.0,0.19,0.19,100.0,0.19,0.19,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
513,45a03961,24,6.3,35000000,1,0,0,0,0.0,0.95,0.48,50.0,0.95,0.48,0.0,0.0,20.7,0.0,0.0,0.0,0.08,0.08,0.08,-0.08,-0.08
514,58ae47b2,33,3.8,5000000,0,1,0,1,0.53,1.58,0.79,50.0,1.59,0.79,0.0,0.0,33.3,0.26,0.53,0.79,0.66,0.05,0.03,-0.13,-0.05
515,0d9b2d31,17,5.5,70000000,0,1,0,1,0.18,0.91,0.36,40.0,0.92,0.37,0.2,0.5,14.8,0.0,0.0,0.0,0.16,0.16,0.18,0.02,0.02
516,f8ce97ca,17,0.1,4000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
517,6b915aa1,28,3.6,3500000,0,1,0,1,0.28,1.67,1.11,66.7,1.66,1.1,0.17,0.25,21.8,0.0,0.0,0.0,0.22,0.22,0.13,0.06,0.06
518,c906ce0f,37,6.3,1000000,1,0,0,0,0.0,0.48,0.32,66.7,0.47,0.32,0.0,0.0,9.2,0.0,0.0,0.0,0.05,0.05,0.1,-0.05,-0.05
519,6639e500,24,1.5,8000000,0,1,0,1,0.0,2.0,0.67,33.3,1.96,0.65,0.0,0.0,24.5,0.67,0.0,0.0,0.13,0.13,0.05,-0.13,-0.13
520,8fd9996f,28,8.7,20000000,1,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
521,6fe90922,31,2.7,10000000,1,1,0,0,0.37,2.22,0.74,33.3,2.2,0.73,0.17,0.5,13.4,0.0,0.0,0.0,0.19,0.19,0.09,0.19,0.19
522,780e3631,23,5.4,20000000,0,0,0,1,0.0,0.74,0.0,0.0,0.74,0.0,0.0,,16.9,0.0,0.0,0.0,0.07,0.07,0.09,-0.07,-0.07
523,17145c90,29,0.8,3500000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
524,83e1f40e,23,0.2,500000,0,1,0,1,0.0,10.0,5.0,50.0,8.57,4.29,0.0,0.0,12.3,0.0,0.0,0.0,1.5,1.5,0.13,-1.5,-1.5
525,515ebe8d,23,3.0,8000000,1,0,0,0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,,8.5,0.0,0.0,0.0,0.03,0.03,0.03,-0.03,-0.03
526,08aa9cd1,21,0.1,12000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
527,adfc9123,33,2.6,10000000,1,0,0,0,0.38,0.38,0.38,100.0,0.38,0.38,1.0,1.0,9.0,0.0,0.0,0.0,0.04,0.04,0.1,0.35,0.35
528,fe2db476,35,2.5,750000,1,0,0,0,0.4,0.8,0.8,100.0,0.8,0.8,0.5,0.5,6.1,0.0,0.0,0.0,0.28,0.28,0.36,0.12,0.12
529,ad6df2d5,30,5.5,20000000,0,0,0,1,0.0,1.45,0.18,12.5,1.46,0.18,0.0,0.0,25.0,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05
530,bc6bd723,27,6.0,22000000,0,1,0,0,0.83,2.67,1.17,43.8,2.67,1.17,0.31,0.71,15.4,0.17,0.0,0.0,0.43,0.43,0.16,0.4,0.4
531,867239d3,27,2.0,60000000,0,0,0,1,0.0,2.5,0.0,0.0,2.49,0.0,0.0,,23.0,0.0,0.0,0.0,0.05,0.05,0.02,-0.05,-0.05
532,b1579026,25,2.1,900000,1,0,0,0,0.0,0.48,0.0,0.0,0.49,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
533,67f0703d,21,4.6,3500000,1,0,0,0,0.22,0.22,0.22,100.0,0.22,0.22,1.0,1.0,8.0,0.0,0.0,0.0,0.02,0.02,0.08,0.2,0.2
534,d2416c2e,26,5.6,21000000,0,1,0,0,0.18,1.07,0.36,33.3,1.06,0.35,0.17,0.5,12.2,0.0,0.0,0.0,0.09,0.09,0.08,0.09,0.09
535,256ac8f4,19,2.0,1200000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
536,b182a240,28,2.8,15000000,1,1,0,0,0.0,1.79,0.71,40.0,1.81,0.73,0.0,0.0,20.0,0.0,0.0,0.0,0.29,0.29,0.16,-0.29,-0.29
537,f090a37a,20,1.0,18000000,0,1,0,1,0.0,3.0,0.0,0.0,3.03,0.0,0.0,,18.0,0.0,0.0,0.0,0.5,0.5,0.17,-0.5,-0.5
538,1bf33a9a,21,4.7,50000000,0,1,0,1,0.43,3.19,0.85,26.7,3.19,0.85,0.13,0.5,12.7,0.0,0.0,0.0,0.49,0.49,0.16,-0.06,-0.06
539,34c3b935,36,1.0,1000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
540,8794e251,25,5.6,30000000,0,0,0,1,0.18,1.25,0.71,57.1,1.26,0.72,0.14,0.25,22.8,0.0,0.0,0.0,0.04,0.04,0.03,0.14,0.14
541,0630eb63,24,1.0,6000000,0,1,0,0,0.0,1.0,1.0,100.0,0.98,0.98,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
542,53de807a,33,1.5,2000000,1,0,0,0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,,9.5,0.0,0.0,0.0,0.07,0.07,0.06,-0.07,-0.07
543,9a1f2e1c,30,5.7,2700000,1,0,0,0,0.0,0.35,0.18,50.0,0.35,0.17,0.0,0.0,23.3,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02
544,d003e213,34,6.0,1000000,1,0,0,0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,,22.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
545,0c2ac3cb,27,1.4,15000000,0,0,0,1,0.0,2.14,1.43,66.7,2.08,1.38,0.0,0.0,20.1,0.0,0.0,0.0,0.14,0.14,0.07,-0.14,-0.14
546,9686fc54,31,3.0,300000,1,0,0,0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,,7.2,0.0,0.0,0.0,0.03,0.03,0.06,-0.03,-0.03
547,89f951b5,32,5.1,10000000,0,0,0,1,0.39,1.76,0.59,33.3,1.77,0.59,0.22,0.67,20.6,0.2,0.0,0.0,0.1,0.1,0.06,0.29,0.29
548,47fd5136,30,5.2,6000000,1,0,0,0,0.0,0.38,0.0,0.0,0.38,0.0,0.0,,28.7,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
549,7483d9f9,28,6.0,3000000,1,0,0,0,0.0,1.17,0.33,28.6,1.17,0.33,0.0,0.0,16.2,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05
550,8a1d7b51,25,5.5,6000000,1,0,0,1,0.18,1.27,0.36,28.6,1.27,0.36,0.14,0.5,24.4,0.0,0.0,0.0,0.04,0.04,0.03,0.15,0.15
551,08511d65,34,4.7,10000000,1,0,0,0,0.43,0.85,0.43,50.0,0.85,0.43,0.25,0.5,11.9,0.0,0.21,0.21,0.21,0.04,0.06,0.21,0.17
552,ef619b0b,29,4.0,14000000,0,0,0,1,0.0,2.0,0.5,25.0,2.02,0.5,0.0,0.0,18.0,0.0,0.0,0.0,0.12,0.12,0.06,-0.12,-0.12
553,1dbfae2d,22,2.6,2000000,0,1,0,1,0.0,0.77,0.38,50.0,0.76,0.38,0.0,0.0,15.4,0.0,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04
554,a1d5bd30,22,4.6,85000000,0,1,0,0,1.3,3.91,2.39,61.1,3.91,2.39,0.28,0.45,19.9,0.22,0.22,0.22,0.67,0.52,0.13,0.63,0.57
555,e358587b,37,7.0,800000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
556,6b21b7b5,18,0.2,16000000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
557,3376a776,25,2.4,3000000,1,0,0,0,0.0,0.42,0.42,100.0,0.41,0.41,0.0,0.0,6.0,0.0,0.0,0.0,0.25,0.25,0.58,-0.25,-0.25
558,36a3ff67,31,7.7,13000000,0,1,0,1,0.13,1.69,0.39,23.1,1.69,0.39,0.08,0.33,17.4,0.26,0.0,0.0,0.16,0.16,0.09,-0.03,-0.03
559,7fa4e703,17,5.1,38000000,0,1,0,1,0.0,1.18,0.2,16.7,1.18,0.2,0.0,0.0,16.0,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
560,54f5ce34,25,3.0,3000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
561,0a3d6d2b,20,1.4,7500000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
562,733e7ad8,27,3.6,5500000,0,0,0,1,0.0,0.56,0.28,50.0,0.56,0.28,0.0,0.0,9.0,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03
563,335fa267,28,2.0,18000000,1,0,0,1,0.0,0.5,0.5,100.0,0.49,0.49,0.0,0.0,5.4,0.0,0.0,0.0,0.1,0.1,0.25,-0.1,-0.1
564,2e4f5f03,26,8.4,65000000,1,0,0,0,0.0,0.48,0.0,0.0,0.48,0.0,0.0,,26.9,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01
565,da27e268,23,1.7,10000000,0,0,0,1,0.0,0.59,0.0,0.0,0.58,0.0,0.0,,27.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
566,6434f10d,24,8.7,70000000,0,0,0,1,0.0,0.57,0.23,40.0,0.57,0.23,0.0,0.0,21.5,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02
567,3814b753,25,2.0,3000000,0,1,0,1,0.0,1.0,0.5,50.0,1.01,0.51,0.0,0.0,24.4,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05
568,20df3aaf,23,1.4,3000000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
569,19709006,22,3.1,12000000,0,1,0,1,0.0,2.58,0.65,25.0,2.57,0.64,0.0,0.0,25.4,0.97,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
570,8f5e92a6,19,3.6,35000000,0,1,0,0,0.28,1.39,0.56,40.0,1.39,0.56,0.2,0.5,13.5,0.0,0.0,0.0,0.17,0.17,0.13,0.11,0.11
571,a3d94a58,22,6.9,30000000,1,0,0,0,0.14,0.72,0.29,40.0,0.72,0.29,0.2,0.5,8.8,0.0,0.0,0.0,0.06,0.06,0.08,0.09,0.09
572,dea698d9,35,6.3,45000000,0,1,0,0,0.63,3.33,1.27,38.1,3.32,1.27,0.1,0.25,18.3,0.32,0.32,0.32,0.7,0.46,0.14,-0.06,-0.14
573,ed45c4a5,25,4.9,14000000,0,0,0,1,0.0,1.22,0.0,0.0,1.22,0.0,0.0,,23.8,0.0,0.0,0.0,0.04,0.04,0.03,-0.04,-0.04
574,2a1beb34,29,5.3,23000000,0,0,0,1,0.0,0.19,0.0,0.0,0.19,0.0,0.0,,17.0,0.0,0.0,0.0,0.02,0.02,0.14,-0.02,-0.02
575,18b896d6,27,10.3,28000000,1,0,0,0,0.0,0.49,0.19,40.0,0.49,0.2,0.0,0.0,24.7,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02
576,14b8fcdf,26,0.2,5000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
577,ae9898c5,18,0.2,2000000,1,0,0,0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,,9.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
578,c64c01fc,18,0.2,3500000,0,1,0,0,5.0,15.0,5.0,33.3,12.86,4.29,0.0,0.0,13.4,0.0,5.0,5.0,7.5,4.0,0.26,-2.5,-4.0
579,32314605,21,1.7,2500000,0,1,0,1,0.0,1.18,0.59,50.0,1.16,0.58,0.0,0.0,18.3,0.0,0.0,0.0,0.06,0.06,0.07,-0.06,-0.06
580,86dd16a8,30,6.0,2000000,1,0,0,0,0.0,0.33,0.17,50.0,0.33,0.17,0.0,0.0,22.8,0.17,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02
581,903b6e8b,27,6.0,7500000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
582,e280527c,26,6.3,42000000,0,0,0,1,0.0,2.22,0.16,7.1,2.22,0.16,0.0,0.0,24.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
583,4c32fb38,19,0.4,350000,0,1,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
584,d97b252e,21,4.0,14000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
585,d63e2912,30,6.0,4000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
586,e342ad68,28,8.6,100000000,0,1,0,0,0.7,2.44,1.4,57.1,2.43,1.39,0.24,0.42,16.0,0.0,0.12,0.12,0.58,0.5,0.2,0.12,0.08
587,74733221,36,2.0,500000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
588,2c0f8e9e,31,1.3,7500000,0,1,0,1,0.0,3.08,0.0,0.0,2.98,0.0,0.0,,16.1,0.77,0.0,0.0,0.31,0.31,0.09,-0.31,-0.31
589,dbf053da,20,4.3,100000000,0,1,0,1,0.47,1.63,0.7,42.9,1.63,0.7,0.14,0.33,20.4,0.23,0.23,0.23,0.28,0.09,0.06,0.19,0.14
590,0d82903c,29,5.3,20000000,1,0,0,0,0.0,0.57,0.0,0.0,0.56,0.0,0.0,,12.9,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02
591,2b114be3,24,6.4,60000000,0,1,0,1,0.47,2.97,0.78,26.3,2.96,0.78,0.16,0.6,17.7,0.16,0.0,0.0,0.3,0.3,0.1,0.17,0.17
592,6e7f1353,25,4.1,16000000,0,0,0,1,0.0,1.22,0.49,40.0,1.22,0.49,0.0,0.0,21.7,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05
593,c50e5bba,26,4.4,16000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
594,24051310,23,9.6,8000000,1,0,0,0,0.1,0.94,0.42,44.4,0.94,0.42,0.11,0.25,12.3,0.0,0.0,0.0,0.16,0.16,0.2,-0.05,-0.05
595,9744ff80,28,1.6,22000000,0,1,0,1,0.0,1.88,0.0,0.0,1.89,0.0,0.0,,12.4,0.0,0.0,0.0,0.69,0.69,0.36,-0.69,-0.69
596,1a4b9094,28,2.1,4000000,1,0,0,0,0.0,1.43,0.0,0.0,1.44,0.0,0.0,,26.8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
597,4315f30d,21,4.7,10000000,1,0,0,0,0.0,0.21,0.21,100.0,0.21,0.21,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
598,f6ac68c1,29,7.9,25000000,1,0,0,0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,,15.5,0.0,0.0,0.0,0.03,0.03,0.08,-0.03,-0.03
599,b0c7a51d,27,6.0,2500000,1,0,0,0,0.33,0.5,0.33,66.7,0.5,0.33,0.33,0.5,22.4,0.0,0.17,0.17,0.15,0.02,0.04,0.18,0.15
600,746fec7d,24,0.3,2200000,0,0,0,1,0.0,3.33,0.0,0.0,3.46,0.0,0.0,,41.0,3.33,0.0,0.0,0.33,0.33,0.08,-0.33,-0.33
601,fa274d97,27,2.3,6000000,1,0,0,0,0.0,0.43,0.0,0.0,0.43,0.0,0.0,,11.4,0.0,0.0,0.0,0.09,0.09,0.18,-0.09,-0.09
602,e613313c,20,5.6,8000000,1,0,0,0,0.0,1.25,0.18,14.3,1.25,0.18,0.0,0.0,24.6,0.0,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05
603,c904f3d5,26,5.9,8000000,1,0,0,0,0.0,0.51,0.0,0.0,0.51,0.0,0.0,,7.3,0.0,0.0,0.0,0.07,0.07,0.12,-0.07,-0.07
604,b70bde8f,24,0.1,13000000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
605,52e101a8,28,1.0,1500000,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
