,Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err
580,86dd16a8,30,6.0,2000000,1,0,0,0,0.67,0.33,0.33,0.33,0.0,0.5,1.5,33.3,1.0,9.17,2.67,29.1,6.83,1.67,0.67,2.17,0.5,0.0,1.67,2.33,3.0,4.5,0.0
581,903b6e8b,27,6.0,7500000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0
582,e280527c,26,6.3,42000000,0,0,0,1,2.38,1.59,0.95,1.43,0.0,0.63,3.17,20.0,2.54,17.46,5.24,30.0,4.6,11.75,1.11,0.63,0.48,0.0,0.16,2.54,4.92,1.11,0.16
583,4c32fb38,19,0.4,350000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.5,2.5,33.3,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,d97b252e,21,4.0,14000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,d63e2912,30,6.0,4000000,1,0,0,0,2.17,1.33,1.5,0.5,0.17,1.0,2.33,42.9,1.33,12.67,5.17,40.8,5.0,5.67,2.0,2.17,0.33,0.0,1.83,0.33,2.5,2.67,0.0
586,e342ad68,28,8.6,100000000,0,1,0,0,0.47,0.23,0.12,0.35,0.0,0.12,0.81,14.3,0.7,15.35,5.47,35.6,0.81,6.28,8.26,1.28,0.0,0.0,1.28,0.58,1.05,0.47,0.12
587,74733221,36,2.0,500000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2c0f8e9e,31,1.3,7500000,0,1,0,1,1.54,1.54,0.77,0.0,0.77,0.0,1.54,0.0,1.54,21.54,6.15,28.6,1.54,10.0,10.0,0.77,0.0,0.0,0.77,1.54,3.08,0.0,0.0
589,dbf053da,20,4.3,100000000,0,1,0,1,0.47,0.47,0.0,0.0,0.47,0.47,1.4,33.3,0.93,7.67,1.63,21.2,2.09,2.56,3.02,0.7,0.0,0.0,0.7,0.7,1.16,0.23,0.0
590,0d82903c,29,5.3,20000000,1,0,0,0,2.26,1.89,0.57,1.32,0.38,0.57,1.7,33.3,1.13,10.0,4.34,43.4,2.64,5.66,1.7,2.26,0.19,0.0,2.08,1.89,4.15,2.08,0.0
591,2b114be3,24,6.4,60000000,0,1,0,1,1.41,0.78,0.31,0.31,0.78,0.47,2.34,20.0,1.88,19.84,5.31,26.8,3.44,7.5,8.91,1.09,0.0,0.0,1.09,1.09,2.5,0.31,0.0
592,6e7f1353,25,4.1,16000000,0,0,0,1,3.17,1.22,0.98,1.95,0.24,1.22,3.17,38.5,1.95,29.51,6.83,23.1,6.83,17.56,5.12,1.46,0.0,0.0,1.46,0.49,3.66,0.0,0.0
593,c50e5bba,26,4.4,16000000,1,0,0,0,3.64,1.59,2.5,0.91,0.23,1.82,3.86,47.1,2.05,13.18,3.86,29.3,7.73,4.09,1.36,2.05,0.0,0.0,2.05,0.91,4.55,1.36,0.0
594,24051310,23,9.6,8000000,1,0,0,0,2.19,1.04,1.04,1.15,0.0,1.25,1.88,66.7,0.62,13.85,4.38,31.6,5.62,6.56,1.67,1.67,0.31,0.1,1.35,2.19,4.38,3.33,0.0
595,9744ff80,28,1.6,22000000,0,1,0,1,1.88,0.62,0.62,0.62,0.62,0.62,3.12,20.0,2.5,16.25,4.38,26.9,5.0,6.25,5.0,1.88,0.62,0.0,1.25,1.25,3.12,0.62,0.0
596,1a4b9094,28,2.1,4000000,1,0,0,0,1.43,1.43,0.95,0.48,0.0,0.48,0.95,50.0,0.48,10.48,2.86,27.3,3.33,5.71,1.43,1.9,0.0,0.0,1.9,0.95,2.38,1.9,0.0
597,4315f30d,21,4.7,10000000,1,0,0,0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,,0.0,4.04,1.28,31.6,2.34,1.49,0.21,2.55,0.85,0.0,1.7,1.28,1.49,3.62,0.0
598,f6ac68c1,29,7.9,25000000,1,0,0,0,1.01,0.76,0.51,0.51,0.0,0.25,0.89,28.6,0.63,9.24,3.04,32.9,5.82,3.16,0.25,1.01,0.51,0.0,0.51,0.76,1.77,6.08,0.0
599,b0c7a51d,27,6.0,2500000,1,0,0,0,1.67,1.17,1.33,0.33,0.0,1.0,2.17,46.2,1.17,8.0,4.0,50.0,4.33,3.33,0.33,1.17,0.17,0.0,1.0,1.0,2.67,4.17,0.17
600,746fec7d,24,0.3,2200000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.33,3.33,25.0,3.33,0.0,10.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0
601,fa274d97,27,2.3,6000000,1,0,0,0,1.3,1.3,0.0,0.43,0.87,0.0,1.74,0.0,1.74,10.43,2.17,20.8,4.35,3.48,2.61,1.3,0.43,0.0,0.87,0.0,1.3,5.65,0.0
602,e613313c,20,5.6,8000000,1,0,0,0,1.61,1.07,0.89,0.71,0.0,0.89,1.79,50.0,0.89,16.79,5.18,30.9,8.93,7.14,0.71,3.04,0.89,0.0,2.14,1.25,2.86,3.75,0.18
603,c904f3d5,26,5.9,8000000,1,0,0,0,0.68,0.68,0.51,0.17,0.0,0.68,1.36,50.0,0.68,7.12,2.54,35.7,5.08,1.86,0.17,2.03,1.02,0.0,1.02,1.69,2.37,3.73,0.0
604,b70bde8f,24,0.1,13000000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,40.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,52e101a8,28,1.0,1500000,1,0,0,0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,2.0,33.3,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
606,e8c0cafd,18,0.4,800000,0,1,0,1,7.5,5.0,5.0,2.5,0.0,2.5,5.0,50.0,2.5,30.0,10.0,33.3,12.5,15.0,2.5,0.0,0.0,0.0,0.0,5.0,12.5,7.5,0.0
607,17e3e467,21,4.7,8000000,0,0,0,1,2.34,1.7,1.28,0.85,0.21,0.85,3.19,26.7,2.34,25.74,7.02,27.3,9.57,13.4,2.77,1.49,0.21,0.0,1.28,1.91,4.26,1.06,0.0
608,6421ec64,28,1.8,12000000,0,1,0,1,2.22,2.22,0.56,1.67,0.0,0.56,1.11,50.0,0.56,20.0,6.11,30.6,3.33,13.33,3.33,4.44,0.56,0.0,3.89,0.0,2.22,0.56,0.0
609,9c94165b,25,3.7,35000000,1,0,0,0,2.43,1.89,0.54,1.62,0.27,0.54,1.08,50.0,0.54,12.7,5.14,40.4,3.51,6.76,2.43,1.35,0.0,0.0,1.35,1.08,3.51,2.16,0.0
610,a81ed730,23,2.9,2500000,0,0,0,1,1.38,0.34,1.03,0.34,0.0,0.0,1.03,0.0,1.03,19.31,3.1,16.1,9.66,7.93,1.72,1.72,0.34,0.0,1.38,0.69,2.07,1.38,0.0
611,3d2320f7,29,4.3,1000000,0,0,0,1,0.7,0.23,0.0,0.47,0.23,0.0,0.7,0.0,0.7,17.21,3.26,18.9,5.12,8.37,3.72,0.93,0.23,0.0,0.7,0.0,0.7,0.47,0.23
612,3eb22ec9,25,10.3,70000000,0,1,0,1,1.46,0.58,0.39,0.68,0.39,0.58,1.75,33.3,1.17,22.52,5.15,22.8,2.91,9.32,10.29,1.26,0.19,0.0,1.07,0.58,2.04,0.39,0.1
613,86e7deaf,35,6.3,3000000,1,0,0,0,0.63,0.32,0.48,0.16,0.0,0.32,0.48,66.7,0.16,4.44,1.59,35.7,1.75,2.7,0.0,1.43,0.48,0.0,0.95,1.43,2.06,3.65,0.0
614,2690dffa,19,0.0,300000,0,0,0,1,inf,,inf,,,inf,inf,100.0,,inf,,0.0,inf,inf,,,,,,inf,inf,inf,
615,fd9c4805,25,3.8,4500000,0,1,0,1,0.79,0.53,0.26,0.26,0.26,0.0,1.32,0.0,1.32,17.11,4.74,27.7,4.21,7.89,5.0,1.05,0.53,0.0,0.53,0.26,1.05,0.26,0.0
616,30f5ffa9,25,3.0,60000000,1,0,0,0,1.33,1.33,1.0,0.33,0.0,0.33,1.33,25.0,1.0,7.67,4.0,52.2,4.67,2.67,0.33,1.0,0.67,0.0,0.33,1.33,2.67,1.67,0.0
617,defb905a,35,4.5,400000,1,0,0,0,1.56,1.33,1.11,0.44,0.0,0.22,1.33,16.7,1.11,7.33,2.22,30.3,3.33,3.56,0.44,2.0,0.67,0.0,1.33,1.11,2.67,4.67,0.0
618,76d5857d,31,5.0,1500000,1,0,0,1,1.2,0.4,0.8,0.2,0.2,0.2,0.6,33.3,0.4,7.4,1.8,24.3,4.0,2.8,0.6,2.2,0.8,0.0,1.4,1.2,2.4,2.8,0.0
619,cbbfa2e7,30,2.2,6000000,0,1,0,1,0.91,0.91,0.45,0.0,0.45,0.0,0.45,0.0,0.45,14.55,4.09,28.1,1.82,7.27,5.45,1.36,0.45,0.0,0.91,1.36,2.27,0.45,0.0
620,2ccd89a3,25,3.5,3000000,1,0,0,1,2.0,1.71,0.29,1.43,0.29,0.57,0.86,66.7,0.29,12.29,3.14,25.6,3.14,7.14,2.0,0.29,0.0,0.0,0.29,0.86,2.86,1.14,0.0
621,886f9aac,21,4.1,20000000,0,1,0,1,1.22,0.98,0.73,0.24,0.24,0.24,1.46,16.7,1.22,11.22,4.15,37.0,5.37,3.66,2.2,2.2,0.0,0.0,2.2,0.98,2.2,0.24,0.0
622,c1febb46,31,5.2,1000000,0,0,0,1,1.35,0.96,0.77,0.19,0.38,0.38,0.77,50.0,0.38,20.77,4.04,19.4,5.38,11.92,3.46,0.96,0.0,0.0,0.96,1.92,3.27,0.19,0.0
623,420c18a1,31,8.0,6000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,28f66c2e,18,1.8,7000000,1,0,0,0,0.56,0.56,0.56,0.0,0.0,0.56,1.67,33.3,1.11,9.44,2.78,29.4,3.33,4.44,1.67,2.22,0.56,0.0,1.67,0.56,1.11,3.33,0.0
625,2fd337af,24,1.7,1800000,1,0,0,0,1.18,0.59,0.59,0.59,0.0,0.0,0.0,,0.0,9.41,4.71,50.0,5.29,4.12,0.0,2.35,1.76,0.0,0.59,0.59,1.76,10.0,0.0
626,7a435eb3,32,0.4,500000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,5.0,25.0,0.0,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
627,8e8f40e0,20,0.4,800000,0,1,0,0,5.0,2.5,2.5,2.5,0.0,5.0,12.5,40.0,7.5,37.5,7.5,20.0,20.0,15.0,2.5,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0
628,ac4003af,28,5.0,2000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.8,0.2,25.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
629,27d902c8,27,6.0,1500000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0
630,42130443,25,1.0,6000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,ee3519f5,30,3.2,7500000,1,0,0,1,1.25,0.94,0.62,0.31,0.31,0.31,1.25,25.0,0.94,10.0,3.12,31.3,5.62,3.12,1.25,0.62,0.31,0.0,0.31,1.25,2.5,3.44,0.0
632,b400bde0,25,7.2,90000000,0,1,0,0,0.83,0.83,0.0,0.42,0.42,0.28,0.83,33.3,0.56,9.44,2.22,23.5,0.42,4.31,4.72,0.56,0.0,0.0,0.56,0.14,0.97,0.0,0.0
633,3b1ed320,19,0.2,2500000,0,1,0,1,5.0,5.0,5.0,0.0,0.0,5.0,5.0,100.0,0.0,15.0,5.0,33.3,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
634,7cd6badb,31,5.9,5000000,0,1,0,1,1.86,1.19,1.02,0.68,0.17,0.34,2.2,15.4,1.86,23.22,4.75,20.4,5.08,12.03,6.1,1.19,0.0,0.0,1.19,1.02,2.88,0.34,0.0
635,5eecec3d,26,8.9,30000000,1,0,0,0,0.45,0.45,0.22,0.11,0.11,0.11,0.22,50.0,0.11,5.84,1.46,25.0,2.13,2.92,0.79,1.46,1.12,0.0,0.34,1.01,1.46,3.37,0.11
636,339fe0e8,25,1.0,14000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,ef2e5e1a,30,0.3,5000000,0,0,0,1,3.33,0.0,3.33,0.0,0.0,3.33,3.33,100.0,0.0,23.33,3.33,14.3,10.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
638,a6154613,33,5.1,15000000,0,1,0,0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,,0.0,7.65,1.76,23.1,0.39,3.33,3.92,0.59,0.39,0.0,0.2,0.0,0.2,1.18,0.0
639,1e1378e1,17,0.5,3000000,0,1,0,1,2.0,2.0,0.0,2.0,0.0,2.0,12.0,16.7,10.0,42.0,14.0,33.3,8.0,28.0,6.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0
640,a793f5a8,17,0.1,800000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,30.0,0.0,0.0,10.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
641,e33c06cf,24,6.0,35000000,1,0,0,0,1.33,0.67,0.5,0.67,0.17,0.33,1.5,22.2,1.17,9.33,3.0,32.1,4.83,3.83,0.67,1.17,0.33,0.0,0.83,1.17,2.5,3.5,0.0
642,d94653be,20,2.3,6000000,0,1,0,1,2.17,2.17,1.3,0.0,0.87,0.87,1.74,50.0,0.87,11.3,3.48,30.8,4.78,3.91,2.61,3.04,0.0,0.0,3.04,0.43,2.61,2.17,0.0
643,73affbb6,20,3.4,6000000,0,1,0,0,0.29,0.0,0.0,0.29,0.0,0.0,1.18,0.0,1.18,18.82,4.71,25.0,1.76,10.29,6.76,0.59,0.29,0.0,0.29,0.0,0.29,0.0,0.0
644,4e219ad2,26,3.1,20000000,0,1,0,0,1.94,0.65,0.65,0.65,0.65,1.29,3.23,40.0,1.94,12.9,2.9,22.5,2.58,6.77,3.55,0.0,0.0,0.0,0.0,0.97,2.9,0.32,0.0
645,bd20f4eb,26,2.7,2500000,1,0,0,0,2.59,2.22,1.48,0.74,0.37,1.48,3.33,44.4,1.85,15.56,3.7,23.8,5.93,6.67,2.96,3.7,0.37,0.0,3.33,1.11,3.7,1.11,0.0
646,9614b550,28,5.0,2000000,1,0,0,0,2.6,1.2,2.0,0.6,0.0,1.0,1.2,83.3,0.2,10.0,3.2,32.0,5.8,3.4,0.8,1.4,0.2,0.0,1.2,1.8,4.4,5.6,0.4
647,c71e97ba,29,3.9,4000000,0,0,0,1,2.82,1.28,1.03,1.54,0.26,0.77,1.28,60.0,0.51,14.62,2.82,19.3,5.64,7.95,1.03,2.05,0.26,0.0,1.79,2.56,5.38,2.05,0.0
648,01b8a2b2,30,7.3,25000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.14,100.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
649,934e1968,19,5.6,25000000,0,1,0,1,1.43,0.71,0.54,0.36,0.54,0.36,2.32,15.4,1.96,18.75,5.18,27.6,5.0,10.18,3.57,2.14,0.18,0.18,1.96,0.89,2.32,1.61,0.0
650,e92cd3f7,24,1.3,16000000,0,1,0,1,1.54,0.77,0.0,0.77,0.77,0.0,0.77,0.0,0.77,20.77,6.15,29.6,0.77,9.23,10.77,0.77,0.77,0.0,0.0,0.0,1.54,0.0,0.0
651,2475dcc6,31,6.0,18000000,0,1,0,1,0.5,0.33,0.0,0.17,0.33,0.33,0.67,50.0,0.33,11.5,4.0,34.8,1.33,5.17,5.0,1.33,0.17,0.0,1.17,0.17,0.67,0.33,0.0
652,f0661424,27,5.7,22000000,1,0,0,0,2.81,2.11,1.4,1.23,0.18,0.53,1.75,30.0,1.23,12.81,5.61,43.8,5.44,5.09,2.28,0.88,0.18,0.0,0.7,0.53,3.33,3.16,0.18
653,7272a72a,32,3.1,7000000,0,1,0,0,1.61,0.97,1.29,0.32,0.0,0.0,0.32,0.0,0.32,19.03,4.84,25.4,6.13,7.42,5.48,1.61,0.0,0.0,1.61,0.32,1.94,0.65,0.0
654,a0f9b535,27,0.5,5000000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,6.0,60.0,2.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
655,4c2a5d34,28,2.2,16000000,0,1,0,0,0.45,0.0,0.0,0.0,0.45,0.0,1.36,0.0,1.36,19.09,6.36,33.3,1.36,10.91,6.82,1.36,0.45,0.0,0.91,1.36,1.82,0.91,0.0
656,bfe272bd,32,2.0,800000,0,0,0,1,2.0,1.5,0.5,1.5,0.0,1.5,3.0,50.0,1.5,26.5,6.5,24.5,9.0,14.0,3.5,0.5,0.5,0.0,0.0,2.5,4.5,1.0,0.0
657,e73c9bb2,27,3.2,20000000,1,0,0,0,2.19,0.94,0.94,0.94,0.31,0.62,1.88,33.3,1.25,13.44,4.69,34.9,3.44,7.19,2.81,3.44,0.0,0.0,3.44,0.62,2.81,1.56,0.0
658,6f51e382,28,5.0,60000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
659,5148dcc5,23,2.7,13000000,0,1,0,1,2.22,1.48,1.11,1.11,0.0,0.74,1.85,40.0,1.11,15.93,3.7,23.3,6.67,4.81,4.44,2.22,0.0,0.0,2.22,0.0,2.22,0.74,0.0
660,7120a04d,20,5.7,20000000,0,1,0,1,0.7,0.35,0.35,0.35,0.0,0.35,1.58,22.2,1.23,17.02,5.44,32.0,5.96,6.14,4.91,2.11,0.0,0.0,2.11,0.35,1.05,0.53,0.0
661,2b9fdeea,27,5.3,17000000,0,1,0,1,1.32,0.94,0.94,0.19,0.19,0.75,2.45,30.8,1.7,15.28,2.83,18.5,3.02,7.55,4.72,0.57,0.0,0.0,0.57,0.19,1.51,0.19,0.0
662,6f8cd6d0,22,6.6,35000000,0,1,0,0,0.61,0.45,0.3,0.3,0.0,0.15,1.06,14.3,0.91,11.21,1.36,12.2,3.33,4.24,3.64,2.12,0.3,0.0,1.82,1.06,1.67,0.61,0.0
663,6b8887c2,22,0.1,1200000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,41034650,19,0.0,11000000,1,0,0,0,,,,,,,,,,inf,inf,100.0,inf,,,,,,,,,,
665,652d4c37,25,2.8,20000000,0,0,0,1,1.07,0.71,0.0,0.71,0.36,0.71,1.07,66.7,0.36,13.93,5.0,35.9,4.29,6.79,2.86,0.71,0.0,0.0,0.71,0.71,1.79,0.36,0.0
666,c56dc39e,29,6.9,15000000,1,0,0,0,3.19,2.17,1.45,1.74,0.0,1.3,2.9,45.0,1.59,12.46,3.91,31.4,6.38,5.07,1.01,1.3,0.43,0.0,0.87,1.01,4.2,3.77,0.0
667,f93c876b,34,2.5,350000,1,0,0,1,2.4,0.8,2.0,0.4,0.0,1.2,2.4,50.0,1.2,11.2,4.4,39.3,8.0,2.8,0.4,2.0,0.8,0.0,1.2,2.4,4.8,4.0,0.0
668,52611641,24,0.5,20000000,0,0,0,1,6.0,4.0,0.0,6.0,0.0,2.0,8.0,25.0,6.0,22.0,10.0,45.5,6.0,12.0,4.0,6.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0
669,9e1035f8,20,4.0,50000000,0,1,0,0,1.25,0.25,0.0,0.75,0.5,0.5,0.75,66.7,0.25,15.75,3.75,23.8,0.75,3.75,11.25,0.75,0.0,0.0,0.75,0.5,1.75,0.5,0.0
670,58a9a4d9,25,3.1,13000000,0,1,0,1,1.94,1.61,0.65,0.97,0.32,0.32,2.26,14.3,1.94,15.16,6.45,42.6,3.23,5.81,6.13,1.61,0.0,0.0,1.61,1.29,3.23,0.0,0.0
671,a4b1028a,28,6.0,8000000,1,0,0,0,1.5,1.0,1.17,0.33,0.0,0.33,1.33,25.0,1.0,9.5,2.83,29.8,4.83,4.17,0.5,1.5,0.17,0.0,1.33,1.0,2.5,2.67,0.0
672,096a77c4,32,0.3,600000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,13.33,3.33,25.0,6.67,6.67,0.0,3.33,0.0,0.0,3.33,0.0,0.0,3.33,0.0
673,77e39b04,20,3.7,22000000,0,1,0,1,1.35,0.81,0.0,0.27,1.08,0.0,1.89,0.0,1.89,19.73,6.49,32.9,2.16,7.3,10.27,1.62,0.0,0.0,1.62,0.54,1.89,0.0,0.0
674,21512407,29,6.8,20000000,1,0,0,0,1.91,1.03,1.03,0.59,0.29,0.88,1.62,54.5,0.74,13.24,4.85,36.7,5.59,5.0,2.65,1.62,0.44,0.0,1.18,0.59,2.5,2.35,0.0
675,41f0b196,18,5.0,8000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,5d0e0a1f,18,2.7,12000000,1,0,0,0,3.33,1.85,2.22,0.37,0.74,0.74,2.22,33.3,1.48,12.59,5.56,44.1,4.07,5.56,2.96,1.48,0.37,0.0,1.11,0.74,4.07,2.22,0.0
677,f315ca93,24,1.4,8000000,1,0,0,0,1.43,0.71,0.71,0.0,0.71,0.71,2.86,25.0,2.14,21.43,4.29,20.0,10.0,8.57,2.86,2.86,0.71,0.0,2.14,1.43,2.86,5.0,0.71
678,f7e87032,22,4.7,25000000,0,1,0,1,1.06,0.64,0.64,0.21,0.21,0.21,2.13,10.0,1.91,20.0,4.26,21.3,8.51,7.66,3.83,1.06,0.21,0.0,0.85,0.85,1.91,0.64,0.0
679,2baec6ce,22,2.3,8000000,1,0,0,0,2.17,2.17,1.74,0.43,0.0,0.43,0.87,50.0,0.43,12.61,4.78,37.9,10.0,2.17,0.43,0.0,0.0,0.0,0.0,0.43,2.61,4.35,0.0
680,ed140063,27,5.8,3100000,0,1,0,1,0.69,0.52,0.34,0.34,0.0,0.34,1.38,25.0,1.03,17.24,4.31,25.0,6.55,7.24,3.45,2.41,0.69,0.0,1.72,0.86,1.55,0.86,0.0
681,1a799243,34,6.0,800000,1,0,0,0,3.17,2.0,2.0,0.83,0.33,1.17,2.33,50.0,1.17,16.5,5.33,32.3,7.17,5.83,3.5,1.67,0.17,0.0,1.5,0.5,3.67,2.0,0.0
682,3eed9821,26,0.4,8000000,1,0,0,0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,10.0,2.5,25.0,0.0,7.5,2.5,2.5,0.0,0.0,2.5,2.5,5.0,0.0,0.0
683,d248cd8f,21,6.7,60000000,1,0,0,0,2.84,2.24,1.79,0.9,0.15,0.45,1.19,37.5,0.75,12.54,5.37,42.9,8.06,4.03,0.45,1.19,0.45,0.0,0.75,1.94,4.78,3.73,0.3
684,b997c3de,29,8.3,15000000,0,0,0,1,2.53,1.57,1.45,1.08,0.0,0.24,1.57,15.4,1.33,18.67,4.7,25.2,6.87,8.55,3.25,0.96,0.0,0.0,0.96,1.2,3.73,1.81,0.0
685,9ddb85e8,20,2.5,2500000,0,0,0,1,3.2,3.2,1.2,1.6,0.4,1.2,3.2,37.5,2.0,8.8,3.2,36.4,2.4,4.0,2.4,0.8,0.4,0.0,0.4,0.0,3.2,0.4,0.0
686,01da7812,25,2.7,3000000,0,1,0,1,0.37,0.37,0.0,0.37,0.0,0.0,1.48,0.0,1.48,12.59,2.96,23.5,3.33,4.44,4.81,1.11,0.37,0.0,0.74,1.11,1.48,0.74,0.0
687,7b456af7,31,2.0,4000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,7a4cea18,35,2.8,1000000,0,1,0,1,1.07,1.07,0.36,0.71,0.0,0.0,0.71,0.0,0.71,10.36,3.93,37.9,0.71,6.43,3.21,1.07,0.0,0.0,1.07,0.71,1.79,0.0,0.0
689,9778d8dd,25,1.0,2500000,1,0,0,0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,25.0,3.0,11.0,4.0,36.4,3.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0
690,0959c2a2,22,5.4,65000000,1,0,0,1,2.78,1.11,0.93,0.74,1.11,0.93,2.22,41.7,1.3,21.11,5.74,27.2,4.63,11.3,5.19,2.59,0.19,0.0,2.41,2.04,4.81,0.93,0.0
691,21453b2e,19,0.0,500000,1,0,0,0,,,,,,,,,,,,,,,,inf,,,inf,,,,
692,2bf50b37,18,0.1,1200000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
693,392a7aea,27,5.9,13000000,0,0,0,1,0.85,0.85,0.17,0.51,0.17,0.34,1.02,33.3,0.68,14.07,3.9,27.7,2.2,7.46,4.41,1.19,0.0,0.0,1.19,1.02,1.86,1.02,0.0
694,9f8e9423,27,9.0,70000000,1,0,0,0,1.22,0.78,0.89,0.22,0.11,0.22,0.67,33.3,0.44,9.44,2.56,27.1,4.44,3.89,1.11,1.0,0.44,0.0,0.56,0.89,2.11,3.67,0.0
695,467bae22,31,1.0,4000000,0,1,0,1,3.0,1.0,0.0,3.0,0.0,2.0,4.0,50.0,2.0,24.0,6.0,25.0,0.0,19.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
696,fd51b456,29,8.0,15000000,1,1,0,0,2.75,2.0,1.12,1.25,0.38,1.12,2.88,39.1,1.75,19.25,6.38,33.1,7.75,7.38,4.12,2.25,0.0,0.0,2.25,0.88,3.62,1.38,0.0
697,2ebc1b44,26,3.2,5500000,0,1,0,0,0.94,0.62,0.0,0.94,0.0,0.0,1.56,0.0,1.56,20.94,4.38,20.9,2.19,11.56,7.19,1.56,0.0,0.0,1.56,0.62,1.56,0.31,0.0
