Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err,Tota Cmp,Tota Att,Tota Cmp%,Tota TotDist,Tota PrgDist,Shor Cmp,Shor Att,Shor Cmp%,Medi Cmp,Medi Att,Medi Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt_x,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG,Play MP,Play Starts,Play Min,Perf GA,Perf GA90,Perf SoTA,Perf Saves,Perf Save%,W,D,L,Perf CS,Perf CS%,Perf PKatt_y,Pena PKA,Pena PKsv,Pena PKm,Pena Save%
934e1968,19,5.6,25000000,0,1,0,1,1.43,0.71,0.54,0.36,0.54,0.36,2.32,15.4,1.96,18.75,5.18,27.6,5.0,10.18,3.57,2.14,0.18,0.18,1.96,0.89,2.32,1.61,0.0,33.04,48.39,68.3,618.75,242.68,14.29,17.86,80.0,12.68,15.89,79.8,4.82,11.07,7.77,0.0,0.16,-0.16,2.32,3.04,1.61,0.36,4.64,0.36,2.14,0.89,41.7,2.14,0.89,0.17,0.4,21.6,0.54,0.0,0.0,0.27,0.27,0.13,0.09,0.09,,,,,,,,,,,,,,,,,,
e92cd3f7,24,1.3,16000000,0,1,0,1,1.54,0.77,0.0,0.77,0.77,0.0,0.77,0.0,0.77,20.77,6.15,29.6,0.77,9.23,10.77,0.77,0.77,0.0,0.0,0.0,1.54,0.0,0.0,17.69,21.54,82.1,292.31,36.92,8.46,9.23,91.7,7.69,9.23,83.3,1.54,1.54,76.92,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.54,0.77,3.08,0.77,25.0,3.16,0.79,0.25,1.0,12.3,0.0,0.0,0.0,0.23,0.23,0.08,0.54,0.54,,,,,,,,,,,,,,,,,,
2475dcc6,31,6.0,18000000,0,1,0,1,0.5,0.33,0.0,0.17,0.33,0.33,0.67,50.0,0.33,11.5,4.0,34.8,1.33,5.17,5.0,1.33,0.17,0.0,1.17,0.17,0.67,0.33,0.0,30.67,42.67,71.9,507.33,163.67,17.5,20.33,86.1,8.83,12.17,72.6,4.0,7.83,8.52,0.5,0.27,0.23,2.5,1.83,1.33,0.5,3.83,0.33,0.83,0.33,40.0,0.83,0.33,0.2,0.5,18.0,0.17,0.17,0.17,0.22,0.1,0.11,0.12,0.07,,,,,,,,,,,,,,,,,,
f0661424,27,5.7,22000000,1,0,0,0,2.81,2.11,1.4,1.23,0.18,0.53,1.75,30.0,1.23,12.81,5.61,43.8,5.44,5.09,2.28,0.88,0.18,0.0,0.7,0.53,3.33,3.16,0.18,39.65,53.68,73.9,711.75,330.0,17.72,21.23,83.5,17.54,22.98,76.3,3.86,8.07,8.39,0.0,0.02,-0.02,0.18,2.63,0.53,0.18,4.91,0.0,0.35,0.18,50.0,0.35,0.18,0.0,0.0,18.2,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,,,,,,,,,,,,,,,,,,
7272a72a,32,3.1,7000000,0,1,0,0,1.61,0.97,1.29,0.32,0.0,0.0,0.32,0.0,0.32,19.03,4.84,25.4,6.13,7.42,5.48,1.61,0.0,0.0,1.61,0.32,1.94,0.65,0.0,35.16,39.68,88.6,631.94,124.19,17.74,19.03,93.2,11.94,13.23,90.2,4.19,5.16,26.23,0.0,0.03,-0.03,0.32,1.94,1.94,0.0,3.23,0.0,1.61,0.65,40.0,1.61,0.65,0.0,0.0,22.2,0.32,0.0,0.0,0.13,0.13,0.08,-0.13,-0.13,,,,,,,,,,,,,,,,,,
a0f9b535,27,0.5,5000000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,6.0,60.0,2.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,72.0,80.6,1206.0,296.0,14.0,18.0,77.8,36.0,36.0,100.0,8.0,14.0,114.2,0.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,0.0,4.0,2.0,50.0,4.19,2.09,0.0,0.0,12.5,0.0,0.0,0.0,0.6,0.6,0.13,-0.6,-0.6,,,,,,,,,,,,,,,,,,
4c2a5d34,28,2.2,16000000,0,1,0,0,0.45,0.0,0.0,0.0,0.45,0.0,1.36,0.0,1.36,19.09,6.36,33.3,1.36,10.91,6.82,1.36,0.45,0.0,0.91,1.36,1.82,0.91,0.0,10.45,16.36,63.9,169.55,36.82,4.55,7.27,62.5,5.0,5.45,91.7,0.45,1.36,15.14,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.91,3.18,2.27,71.4,3.15,2.25,0.29,0.4,18.7,0.0,0.0,0.0,0.45,0.45,0.14,0.45,0.45,,,,,,,,,,,,,,,,,,
bfe272bd,32,2.0,800000,0,0,0,1,2.0,1.5,0.5,1.5,0.0,1.5,3.0,50.0,1.5,26.5,6.5,24.5,9.0,14.0,3.5,0.5,0.5,0.0,0.0,2.5,4.5,1.0,0.0,51.5,60.5,85.1,964.5,223.0,22.5,24.0,93.8,22.5,23.5,95.7,6.5,12.0,27.1,0.0,0.05,-0.05,1.5,3.0,1.0,0.0,3.5,0.0,1.0,0.5,50.0,1.01,0.51,0.0,0.0,13.4,0.0,0.0,0.0,0.05,0.05,0.07,-0.05,-0.05,,,,,,,,,,,,,,,,,,
e73c9bb2,27,3.2,20000000,1,0,0,0,2.19,0.94,0.94,0.94,0.31,0.62,1.88,33.3,1.25,13.44,4.69,34.9,3.44,7.19,2.81,3.44,0.0,0.0,3.44,0.62,2.81,1.56,0.0,35.62,52.5,67.9,705.31,320.0,15.0,18.12,82.8,15.31,19.69,77.8,5.0,11.88,13.16,0.0,0.19,-0.19,3.12,2.19,0.94,0.94,1.88,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
6f51e382,28,5.0,60000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,24.2,26.8,90.3,592.0,394.6,6.6,6.8,97.1,10.2,10.4,98.1,7.4,9.6,15.42,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,5.0,450.0,1.8,1.8,4.4,3.2,72.7,0.4,0.2,0.4,0.2,20.0,0.6,0.6,0.0,0.0,0.0
5148dcc5,23,2.7,13000000,0,1,0,1,2.22,1.48,1.11,1.11,0.0,0.74,1.85,40.0,1.11,15.93,3.7,23.3,6.67,4.81,4.44,2.22,0.0,0.0,2.22,0.0,2.22,0.74,0.0,17.41,22.22,78.3,295.19,82.96,6.3,6.67,94.4,7.78,9.26,84.0,1.48,3.33,16.44,0.0,0.33,-0.33,2.59,0.74,1.11,0.37,1.48,0.0,0.74,0.37,50.0,0.75,0.37,0.0,0.0,19.2,0.0,0.0,0.0,0.04,0.04,0.03,-0.04,-0.04,,,,,,,,,,,,,,,,,,
7120a04d,20,5.7,20000000,0,1,0,1,0.7,0.35,0.35,0.35,0.0,0.35,1.58,22.2,1.23,17.02,5.44,32.0,5.96,6.14,4.91,2.11,0.0,0.0,2.11,0.35,1.05,0.53,0.0,20.0,25.09,79.7,358.6,73.51,9.3,10.53,88.3,7.72,9.3,83.0,2.46,3.33,12.93,0.18,0.11,0.07,1.05,1.23,0.7,0.18,1.58,0.18,2.28,1.23,53.8,2.28,1.23,0.08,0.14,19.0,0.0,0.0,0.0,0.26,0.26,0.11,-0.09,-0.09,,,,,,,,,,,,,,,,,,
2b9fdeea,27,5.3,17000000,0,1,0,1,1.32,0.94,0.94,0.19,0.19,0.75,2.45,30.8,1.7,15.28,2.83,18.5,3.02,7.55,4.72,0.57,0.0,0.0,0.57,0.19,1.51,0.19,0.0,26.04,36.79,70.8,383.58,125.47,16.04,19.43,82.5,6.42,9.25,69.4,2.26,6.42,6.66,0.0,0.15,-0.15,1.32,1.7,1.13,0.0,3.58,0.0,0.94,0.38,40.0,0.94,0.38,0.0,0.0,20.6,0.0,0.0,0.0,0.06,0.06,0.06,-0.06,-0.06,,,,,,,,,,,,,,,,,,
6f8cd6d0,22,6.6,35000000,0,1,0,0,0.61,0.45,0.3,0.3,0.0,0.15,1.06,14.3,0.91,11.21,1.36,12.2,3.33,4.24,3.64,2.12,0.3,0.0,1.82,1.06,1.67,0.61,0.0,21.21,26.52,80.0,311.67,87.42,12.88,14.55,88.5,6.52,8.48,76.8,1.21,1.97,9.32,0.3,0.17,0.14,0.61,1.36,0.3,0.0,2.42,0.3,1.97,1.06,53.8,1.96,1.05,0.15,0.29,12.9,0.0,0.0,0.0,0.23,0.23,0.11,0.08,0.08,,,,,,,,,,,,,,,,,,
6b8887c2,22,0.1,1200000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,100.0,10.0,10.0,10.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
41034650,19,0.0,11000000,1,0,0,0,,,,,,,,,,inf,inf,100.0,inf,,,,,,,,,,,inf,inf,50.0,inf,inf,inf,inf,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652d4c37,25,2.8,20000000,0,0,0,1,1.07,0.71,0.0,0.71,0.36,0.71,1.07,66.7,0.36,13.93,5.0,35.9,4.29,6.79,2.86,0.71,0.0,0.0,0.71,0.71,1.79,0.36,0.0,53.93,61.43,87.8,1014.64,257.14,26.07,29.64,88.0,17.5,17.86,98.0,8.21,9.64,30.43,0.0,0.07,-0.07,1.07,7.86,2.14,0.36,7.86,0.36,2.14,0.71,33.3,2.13,0.71,0.17,0.5,17.6,0.0,0.0,0.0,0.14,0.14,0.07,0.21,0.21,,,,,,,,,,,,,,,,,,
c56dc39e,29,6.9,15000000,1,0,0,0,3.19,2.17,1.45,1.74,0.0,1.3,2.9,45.0,1.59,12.46,3.91,31.4,6.38,5.07,1.01,1.3,0.43,0.0,0.87,1.01,4.2,3.77,0.0,36.23,45.65,79.4,720.72,259.28,12.9,15.51,83.2,18.55,20.58,90.1,4.64,8.55,7.86,0.0,0.0,0.0,0.14,3.91,0.14,0.14,3.62,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
f93c876b,34,2.5,350000,1,0,0,1,2.4,0.8,2.0,0.4,0.0,1.2,2.4,50.0,1.2,11.2,4.4,39.3,8.0,2.8,0.4,2.0,0.8,0.0,1.2,2.4,4.8,4.0,0.0,30.8,36.0,85.6,573.6,114.0,9.2,9.6,95.8,18.8,20.0,94.0,1.6,4.0,16.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.8,0.4,0.4,0.4,100.0,0.4,0.4,1.0,1.0,7.0,0.0,0.0,0.0,0.12,0.12,0.27,0.28,0.28,,,,,,,,,,,,,,,,,,
52611641,24,0.5,20000000,0,0,0,1,6.0,4.0,0.0,6.0,0.0,2.0,8.0,25.0,6.0,22.0,10.0,45.5,6.0,12.0,4.0,6.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,82.0,92.0,89.1,1550.0,374.0,28.0,30.0,93.3,40.0,46.0,87.0,14.0,16.0,175.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
9e1035f8,20,4.0,50000000,0,1,0,0,1.25,0.25,0.0,0.75,0.5,0.5,0.75,66.7,0.25,15.75,3.75,23.8,0.75,3.75,11.25,0.75,0.0,0.0,0.75,0.5,1.75,0.5,0.0,14.0,16.75,83.6,215.0,42.75,8.75,9.5,92.1,3.0,4.0,75.0,1.5,2.0,18.75,0.0,0.2,-0.2,2.0,0.75,1.25,0.0,2.25,1.0,3.25,1.25,38.5,3.25,1.25,0.31,0.8,14.2,0.0,0.0,0.0,0.62,0.62,0.19,0.38,0.38,,,,,,,,,,,,,,,,,,
58a9a4d9,25,3.1,13000000,0,1,0,1,1.94,1.61,0.65,0.97,0.32,0.32,2.26,14.3,1.94,15.16,6.45,42.6,3.23,5.81,6.13,1.61,0.0,0.0,1.61,1.29,3.23,0.0,0.0,59.03,69.68,84.7,1223.55,356.77,27.74,30.32,91.5,16.45,20.0,82.3,13.23,16.77,25.42,0.32,0.19,0.13,2.58,7.74,1.94,0.65,6.13,0.0,0.32,0.32,100.0,0.32,0.32,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,
a4b1028a,28,6.0,8000000,1,0,0,0,1.5,1.0,1.17,0.33,0.0,0.33,1.33,25.0,1.0,9.5,2.83,29.8,4.83,4.17,0.5,1.5,0.17,0.0,1.33,1.0,2.5,2.67,0.0,49.67,66.0,75.3,958.67,338.0,18.5,21.5,86.0,23.67,30.5,77.6,6.67,11.33,9.8,0.0,0.0,0.0,0.17,4.17,0.83,0.33,4.83,0.0,0.83,0.0,0.0,0.83,0.0,0.0,,26.8,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,,,,,,,,,,,,,,,,,,
096a77c4,32,0.3,600000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,13.33,3.33,25.0,6.67,6.67,0.0,3.33,0.0,0.0,3.33,0.0,0.0,3.33,0.0,23.33,33.33,70.0,320.0,0.0,13.33,16.67,80.0,10.0,13.33,75.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,,15.8,0.0,0.0,0.0,0.33,0.33,0.09,-0.33,-0.33,,,,,,,,,,,,,,,,,,
77e39b04,20,3.7,22000000,0,1,0,1,1.35,0.81,0.0,0.27,1.08,0.0,1.89,0.0,1.89,19.73,6.49,32.9,2.16,7.3,10.27,1.62,0.0,0.0,1.62,0.54,1.89,0.0,0.0,44.86,55.14,81.4,606.22,128.92,30.0,33.78,88.8,11.62,15.41,75.4,1.35,1.89,19.3,0.0,0.05,-0.05,0.54,2.43,0.54,0.0,3.24,0.0,2.97,1.35,45.5,2.96,1.35,0.0,0.0,18.4,0.0,0.0,0.0,0.38,0.38,0.13,-0.38,-0.38,,,,,,,,,,,,,,,,,,
21512407,29,6.8,20000000,1,0,0,0,1.91,1.03,1.03,0.59,0.29,0.88,1.62,54.5,0.74,13.24,4.85,36.7,5.59,5.0,2.65,1.62,0.44,0.0,1.18,0.59,2.5,2.35,0.0,54.26,69.85,77.7,995.59,468.24,23.09,25.74,89.7,23.53,29.26,80.4,6.76,12.21,8.15,0.0,0.12,-0.12,1.32,3.24,3.68,1.03,9.41,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
41f0b196,18,5.0,8000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.8,60.7,812.0,462.8,3.6,3.6,100.0,10.8,11.2,96.4,11.6,28.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,5.0,450.0,1.6,1.6,6.2,4.6,74.2,0.4,0.4,0.2,0.6,60.0,0.0,0.0,0.0,0.0,
5d0e0a1f,18,2.7,12000000,1,0,0,0,3.33,1.85,2.22,0.37,0.74,0.74,2.22,33.3,1.48,12.59,5.56,44.1,4.07,5.56,2.96,1.48,0.37,0.0,1.11,0.74,4.07,2.22,0.0,55.56,70.37,78.9,964.44,288.52,24.44,27.04,90.4,26.67,32.59,81.8,3.33,6.67,18.52,0.0,0.04,-0.04,0.74,2.96,1.48,0.74,2.96,0.0,1.11,0.37,33.3,1.12,0.37,0.0,0.0,22.3,0.0,0.0,0.0,0.04,0.04,0.04,-0.04,-0.04,,,,,,,,,,,,,,,,,,
f315ca93,24,1.4,8000000,1,0,0,0,1.43,0.71,0.71,0.0,0.71,0.71,2.86,25.0,2.14,21.43,4.29,20.0,10.0,8.57,2.86,2.86,0.71,0.0,2.14,1.43,2.86,5.0,0.71,49.29,67.86,72.6,904.29,347.86,20.0,23.57,84.8,21.43,27.14,78.9,5.71,15.0,27.21,0.0,0.0,0.0,0.0,6.43,0.0,0.0,7.86,0.0,1.43,0.0,0.0,1.38,0.0,0.0,,18.8,0.0,0.0,0.0,0.07,0.07,0.03,-0.07,-0.07,,,,,,,,,,,,,,,,,,
f7e87032,22,4.7,25000000,0,1,0,1,1.06,0.64,0.64,0.21,0.21,0.21,2.13,10.0,1.91,20.0,4.26,21.3,8.51,7.66,3.83,1.06,0.21,0.0,0.85,0.85,1.91,0.64,0.0,23.4,31.49,74.3,357.87,88.94,13.19,14.89,88.6,7.02,11.06,63.5,2.13,3.62,12.51,0.0,0.02,-0.02,0.43,1.06,1.7,0.64,2.13,0.43,1.7,1.28,75.0,1.71,1.28,0.13,0.17,15.1,0.21,0.21,0.21,0.64,0.47,0.28,-0.21,-0.26,,,,,,,,,,,,,,,,,,
2baec6ce,22,2.3,8000000,1,0,0,0,2.17,2.17,1.74,0.43,0.0,0.43,0.87,50.0,0.43,12.61,4.78,37.9,10.0,2.17,0.43,0.0,0.0,0.0,0.0,0.43,2.61,4.35,0.0,30.43,33.48,90.9,645.22,203.48,10.87,12.61,86.2,14.78,15.22,97.1,4.78,5.22,39.87,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.44,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,
ed140063,27,5.8,3100000,0,1,0,1,0.69,0.52,0.34,0.34,0.0,0.34,1.38,25.0,1.03,17.24,4.31,25.0,6.55,7.24,3.45,2.41,0.69,0.0,1.72,0.86,1.55,0.86,0.0,33.62,45.17,74.4,631.9,205.17,15.0,17.93,83.7,13.28,15.17,87.5,4.83,9.48,8.78,0.17,0.12,0.05,1.72,2.59,1.55,0.69,3.79,0.17,1.03,0.52,50.0,1.03,0.52,0.17,0.33,18.7,0.52,0.0,0.0,0.09,0.09,0.08,0.09,0.09,,,,,,,,,,,,,,,,,,
1a799243,34,6.0,800000,1,0,0,0,3.17,2.0,2.0,0.83,0.33,1.17,2.33,50.0,1.17,16.5,5.33,32.3,7.17,5.83,3.5,1.67,0.17,0.0,1.5,0.5,3.67,2.0,0.0,33.17,46.17,71.8,569.0,259.83,16.0,18.83,85.0,13.5,18.17,74.3,3.0,7.83,6.38,0.0,0.22,-0.22,1.33,2.17,1.33,0.33,5.5,0.0,1.5,0.5,33.3,1.5,0.5,0.0,0.0,20.2,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,,,,,,,,,,,,,,,,,,
3eed9821,26,0.4,8000000,1,0,0,0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,10.0,2.5,25.0,0.0,7.5,2.5,2.5,0.0,0.0,2.5,2.5,5.0,0.0,0.0,62.5,62.5,100.0,1097.5,355.0,25.0,25.0,100.0,27.5,27.5,100.0,7.5,7.5,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
d248cd8f,21,6.7,60000000,1,0,0,0,2.84,2.24,1.79,0.9,0.15,0.45,1.19,37.5,0.75,12.54,5.37,42.9,8.06,4.03,0.45,1.19,0.45,0.0,0.75,1.94,4.78,3.73,0.3,67.76,79.1,85.7,1560.0,418.51,16.57,18.51,89.5,34.33,37.91,90.6,16.12,20.9,11.51,0.0,0.01,-0.01,0.15,4.78,0.15,0.0,4.18,0.0,0.6,0.3,50.0,0.6,0.3,0.0,0.0,15.0,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,,,,,,,,,,,,,,,,,,
b997c3de,29,8.3,15000000,0,0,0,1,2.53,1.57,1.45,1.08,0.0,0.24,1.57,15.4,1.33,18.67,4.7,25.2,6.87,8.55,3.25,0.96,0.0,0.0,0.96,1.2,3.73,1.81,0.0,26.39,31.33,84.2,413.98,103.37,14.1,14.94,94.4,9.28,10.84,85.6,2.05,4.22,5.86,0.12,0.02,0.1,0.48,1.69,0.12,0.0,2.41,0.12,1.08,0.12,11.1,1.09,0.12,0.11,1.0,20.5,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,,,,,,,,,,,,,,,,,,
9ddb85e8,20,2.5,2500000,0,0,0,1,3.2,3.2,1.2,1.6,0.4,1.2,3.2,37.5,2.0,8.8,3.2,36.4,2.4,4.0,2.4,0.8,0.4,0.0,0.4,0.0,3.2,0.4,0.0,21.6,26.8,80.6,316.4,103.2,14.0,16.4,85.4,4.4,6.0,73.3,2.0,2.4,33.32,0.0,0.0,0.0,0.4,2.0,0.4,0.4,2.4,0.0,2.8,0.8,28.6,2.81,0.8,0.0,0.0,20.7,0.8,0.0,0.0,0.16,0.16,0.06,-0.16,-0.16,,,,,,,,,,,,,,,,,,
01da7812,25,2.7,3000000,0,1,0,1,0.37,0.37,0.0,0.37,0.0,0.0,1.48,0.0,1.48,12.59,2.96,23.5,3.33,4.44,4.81,1.11,0.37,0.0,0.74,1.11,1.48,0.74,0.0,20.37,27.41,74.3,382.96,84.81,7.78,9.63,80.8,9.26,11.85,78.1,2.59,4.81,19.93,0.0,0.0,0.0,0.37,2.22,0.74,0.37,1.85,0.37,0.74,0.74,100.0,0.74,0.74,0.5,0.5,12.1,0.0,0.0,0.0,0.11,0.11,0.16,0.26,0.26,,,,,,,,,,,,,,,,,,
7b456af7,31,2.0,4000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,21.5,72.1,472.5,239.0,2.0,2.0,100.0,9.0,9.0,100.0,4.5,10.5,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,180.0,1.5,1.5,2.5,1.5,60.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
7a4cea18,35,2.8,1000000,0,1,0,1,1.07,1.07,0.36,0.71,0.0,0.0,0.71,0.0,0.71,10.36,3.93,37.9,0.71,6.43,3.21,1.07,0.0,0.0,1.07,0.71,1.79,0.0,0.0,51.79,67.14,77.1,823.57,239.29,32.86,36.43,90.2,11.43,15.36,74.4,6.07,12.5,17.36,0.36,0.25,0.11,2.86,6.43,1.43,0.36,3.93,0.0,1.79,0.71,40.0,1.76,0.7,0.0,0.0,14.2,0.0,0.0,0.0,0.29,0.29,0.15,-0.29,-0.29,,,,,,,,,,,,,,,,,,
9778d8dd,25,1.0,2500000,1,0,0,0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,25.0,3.0,11.0,4.0,36.4,3.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,34.0,48.0,70.8,713.0,330.0,13.0,19.0,68.4,16.0,19.0,84.2,5.0,10.0,50.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
0959c2a2,22,5.4,65000000,1,0,0,1,2.78,1.11,0.93,0.74,1.11,0.93,2.22,41.7,1.3,21.11,5.74,27.2,4.63,11.3,5.19,2.59,0.19,0.0,2.41,2.04,4.81,0.93,0.0,48.33,57.96,83.4,851.11,215.56,23.15,26.85,86.2,19.44,22.59,86.1,4.81,6.48,13.76,0.0,0.13,-0.13,1.3,4.07,1.11,0.37,3.52,0.0,0.74,0.0,0.0,0.73,0.0,0.0,,21.5,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04,,,,,,,,,,,,,,,,,,
21453b2e,19,0.0,500000,1,0,0,0,,,,,,,,,,,,,,,,inf,,,inf,,,,,inf,inf,75.0,inf,,inf,inf,100.0,,,,inf,inf,inf,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf50b37,18,0.1,1200000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,100.0,160.0,100.0,0.0,0.0,,10.0,10.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
392a7aea,27,5.9,13000000,0,0,0,1,0.85,0.85,0.17,0.51,0.17,0.34,1.02,33.3,0.68,14.07,3.9,27.7,2.2,7.46,4.41,1.19,0.0,0.0,1.19,1.02,1.86,1.02,0.0,60.34,70.68,85.4,1196.44,255.42,27.8,31.86,87.2,19.15,21.02,91.1,11.19,13.9,13.64,0.0,0.12,-0.12,0.85,5.76,1.86,0.0,6.1,0.51,1.02,0.51,50.0,1.02,0.51,0.17,0.33,17.6,0.0,0.34,0.34,0.34,0.08,0.09,0.17,0.08,,,,,,,,,,,,,,,,,,
9f8e9423,27,9.0,70000000,1,0,0,0,1.22,0.78,0.89,0.22,0.11,0.22,0.67,33.3,0.44,9.44,2.56,27.1,4.44,3.89,1.11,1.0,0.44,0.0,0.56,0.89,2.11,3.67,0.0,67.0,74.22,90.3,1559.89,365.44,13.33,14.89,89.6,39.11,40.78,95.9,14.22,17.0,9.3,0.0,0.0,0.0,0.11,3.78,0.11,0.0,1.44,0.0,0.33,0.11,33.3,0.33,0.11,0.0,0.0,8.7,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,,,,,,,,,,,,,,,,,,
467bae22,31,1.0,4000000,0,1,0,1,3.0,1.0,0.0,3.0,0.0,2.0,4.0,50.0,2.0,24.0,6.0,25.0,0.0,19.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,34.0,48.0,70.8,483.0,72.0,23.0,30.0,76.7,7.0,10.0,70.0,3.0,6.0,50.0,0.0,0.1,-0.1,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,13.6,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,,,,,,,,,,,,,,,,,,
